product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
a386504b-82e5-44bd-abf9-9e790c48139c,PCXzqSyjEDqShtW3ErGOr1JUw41Z5MdrNOjPnAQVNIx4g,48,335,6,17141,72,69,57
ebdedc31-b0ea-468a-9ebb-728ede1e9e93,A0UEfwnX84PkYNAEtDpX1JVzGdBw1jFgzqKp0dkS1Ickq,40,403,3,11284,149,145,191
51d7dbbc-0725-4b07-b22b-ac28d5b129f1,CApqa1ZXxelji3MKFn1JG5rRCzZuMxB4Q05QKhwCeCU6V,63,378,4,11307,108,135,57
88b885ab-2a6a-4f4c-a141-e24a51d1220b,jH2f7Jwd2oOStXZQD5JQJ2ezDgfFFYw9PMn0rA8nPCAUX,44,439,2,3261,54,113,69
6209a501-df2e-4f33-b1ca-014699cae44e,v2xh2MWaeTnKAZVmO44oJxyKcDIssIy2WvLGXOLbCMt0w,37,125,3,13652,182,60,75
e584c673-767a-4a01-9982-afd4b703f6de,XMCNI5DPuvcwLW1He2CFAoBCtsJl6V1PdwsPVFsDGSMwQ,57,355,7,18097,50,87,143
c434720e-407f-4ad6-9a07-e8908efa46e8,9pfR0KDMA4awgMYHL4hGMgMJEMDeb3luFHYklFGmYKwUC,35,96,3,141,157,200,28
458e318b-845f-4eaf-a17c-3a6547b98d66,ETxqduW1F8Hd5GkWpZbKDxnd6Fhfjw7a05fCf8Hla7Diz,87,496,7,3624,50,90,12
24405598-8ea3-478f-8fe4-79aaa142f2f7,NUnqZfCxCLUKITkUEBguka36q6Z5WbU3yCLOAcrOmTxKt,84,202,1,4420,87,82,106
34c82a3b-75bf-44c3-b79e-4661a174a74f,orQ0nGYz7gS7rsZnxTsz9T6Hut7GVAW9l7Z9bORw2Hn80,41,206,8,4476,34,116,70
d2cc461c-151c-41df-9411-19d4b0527c9c,3gTM3rgEmKW3syLSbFJEvmqWGPGVsMNlYFK0klvFjj8ay,62,29,9,3057,65,100,91
2fb4d866-89e3-46d6-92f9-18515d76621f,xA5Gdthp2ytKpO6mnH0EtYPwhHKWMqaRd1Nd8Iy5v4ATc,14,82,2,2003,55,11,57
d4e3fbb8-daf7-41b4-99b0-7d6e858e0925,oDXf4tt7pPyOfNvX2v8YxN1KsbXxyYPYX7HWzfDJSZ4S1,51,269,5,17689,82,149,152
90479b8f-53bc-49eb-9593-046dc0560802,ShHIvk5vVmWH2XOw9a1pCNPrqoQljhTliO6gyCLxvjT8V,94,334,5,17763,175,43,168
b5ccc08f-0547-4942-b2a1-532a24163cb7,7IeEBK0TYHaXdcG5vovFRgjvjXc1KTmdty1jCzmTOGhDK,80,370,9,2805,180,81,132
c9aab65d-39e5-4ae5-b85c-9f2a76632289,4mT11feXx1ZMQ7jGmNeC7B91w8nI2XWFli1VEsOJP53mh,13,335,6,8320,105,118,88
b6aef4c8-8fc3-451a-b85d-1833065056c8,A0ikUXPacRfozJbya6E8KZhA7AZaG7WduPOTENGWObJym,70,433,1,16689,182,103,153
7bf3e718-6379-4902-82ce-5db32ad07280,bAHdp0S5wbh1amlrLZKhTbpeMqvhyuSpUWiuE8NpzZNyL,73,406,2,2839,191,139,91
938276c8-6a02-4736-8410-25e6335c32f5,S1K3pxqB65mQO0BdN4Nmqu2m53iHIiCln43ECpYe1tibA,80,161,3,17874,111,177,196
c192fb17-1d71-4c45-933f-09e1d035d77f,hwivGDamnukPRQdreYpAy4oKQ9NOUViCaH9p9hDhWkokh,61,240,3,14308,60,191,84
2f72aaed-f2de-4f49-9d7a-111191986944,U01y39Wtx1Pcpo4lBcmCHPqw82twt8t3SrVaX05SUVqde,42,173,8,13399,157,149,41
37d25aad-c5df-43f7-b155-e7aac243f33a,UnEkZOFhURkPwwYjJFbxT9Tse08J5XRPazEFOc81OuLwq,24,75,5,15907,148,146,86
a111dfdc-5f09-44ff-822b-ed900f96cf38,vShDv3DZkQ6n75l89m33rk3uKyriZas6f3eOoc99h7oU2,58,132,1,7707,111,74,102
6e5e523b-a82a-492c-b8a8-569a87f83823,558MVrdgY0PBN2CmbkDiMGzX6tmdQ1cBCPB8R2GUyYb0b,13,69,6,5063,114,139,40
41c988ae-0c09-4473-9942-59690aefbeee,c5ShPWVjuajZymEVEBO5tk5lWxIS36fOdnkdukTWVrfu4,45,98,2,17045,193,59,40
4b871142-c25a-425c-937e-248e3684cfa7,jREbOzEQCagNyblZQUE5IOQV0RpTvD0kPHFipXjlMRWWk,54,389,4,1975,16,73,96
8d88476f-295c-4b0b-8b28-9aad44376296,GPSn8FY8Dm9LHGLoKhpUphB0gkmgAZ8tpiQdKHUNSVmWH,9,32,5,15102,168,48,56
cba45562-aa85-4b2e-90e7-dcfe8ab6a6e6,AAxvpHbrJ02tYqgWeJbXzvXF7WRnfW8H0SZjFS1Xy3pfy,74,190,10,15411,176,185,77
ba6e7cc2-e0ee-40a4-8860-fa5101b8df1e,pg7elikSJyheZsawLQ1fr0T0mJ56gmRoDOtiCyaxJR4Jq,82,177,9,12159,139,43,97
7fb0328c-396c-420e-91af-590252677de5,SI5YZCf1mLFTDcb0FHnApQB2NC7oqFobSofvDPIYSarub,7,124,2,19432,28,88,120
f69f751d-c565-43a6-b148-b6b880271860,z57Bj39w9VTJp1eCD6PYhOQtYli3JItNTIvQtWhhXoM8c,43,346,1,14323,119,76,196
6eda009a-b541-4dc6-8734-43c66c39fde7,7ZWwEqXG4oKMcxF5Z5WUH7U8taaOtpop9uJHupOfWhrhk,94,326,9,18107,52,175,24
e6144c5b-109e-49cb-9c9a-d20c4002903d,kbmtW1qW9W0NPqXX26NHjWmBZNzw74EfAHlJ2qeK7oIPr,35,137,9,6766,16,90,178
25ec0be6-9eaa-4f4e-aff4-43cf957ace63,pdqGrsW6xAQSnXOZusdp7mJujuSnOHP84utA9vfkOlRxr,54,123,2,16717,55,123,37
61308afb-8704-4113-86b0-ec01459c4d05,MZ7tRe2vODx9Fz74L7tLIgNLBRnV4qNsWgSMGpsFMg7kN,81,257,4,4789,120,83,17
54cd6ff0-5d75-4026-b2bf-ddfcca3269af,6t49IL0IMcAtSGNRe4dulBxonYhYGMTPaeXjGSxehOhvS,96,117,5,15156,129,134,144
f2afb507-d1e0-4191-8b79-dc501e848a6a,FIpJwieyFHQxZo2JAbadBV59j4tbJaXNa1h5ajREgitbx,62,174,3,14670,151,116,91
fe96bf3e-0c34-4502-a335-704a93131910,5xsT8YTKTYkSZ9gBCWXFsZlcljgSY1htDeBRC26L3EgRY,51,265,9,6253,84,65,56
7c125a3c-67e3-4bfd-9951-a14d88c04683,YdJVPPlE1btzaf2HyYvrr1WQYORjpyx3uVGU27nfhkLmU,62,27,6,13667,112,84,63
d8f4da87-1c36-42ae-acc3-6203ed8250c2,AdhsvBNlfC352PIftxoD0VHXnw6J8sM9aUbUF9SJyRFOY,32,162,8,3902,176,181,141
2e2a08fc-3d20-49f6-a0c6-b8f3129f0d9b,a3ZDodBjSECAk0QMTXHxZdFJLbvlEdeFXDSPEeOJTgXUh,98,367,10,15672,68,130,146
97ec1085-b1f1-472f-9fa0-9628f21247fd,qPy2xNzs964wPacGZnpaa4rKCWKPoKR2qyaiGq3WSlFIl,16,456,1,6856,32,59,20
58483a5e-6f07-407f-a9f9-88cc81016539,LEyc7jujGRYaiCubQomDVXZbh9wTJ6ZwvxzKN5aiMrITZ,53,282,1,2977,68,134,25
900b9e0e-2d81-4704-a84f-aa910c87b77c,VaiCfmwWEIDXSBT80psMZ49xHVtjEvGzSHDjSs6HyLeZm,66,425,4,14914,190,144,191
ed4958c6-b64b-4c16-9eab-9c42519c4151,H4buxXRLVUVIXqjjL6Wd2mkJMU44jdgI2JjduPfy6uXql,73,151,8,17955,156,191,131
8d38119a-b36b-4061-a634-29db180c200c,nXV4KwtlISgyASTnyemTh8JsJ26lB730cpjn4NTGJYjTe,34,309,4,4053,136,169,31
c5ea5f47-2ece-4319-a675-2695497b66e3,gbwgdQmm9Lh84lvsvl19wYabHA8O1zjK5jRMWi3IyGLoW,30,416,8,18585,134,65,125
f7c1f27a-0a4e-4231-ad95-7262eab74625,KBG1Mh2wIOI4uBW1q7VwSguNKimUU7e889tMqfSzp52Nn,97,391,10,16800,165,88,134
d86bfa43-ac89-48fa-95f6-d774d8671ffc,6aCAF9CVJoiNdT8cvFtZe4o33wvT7f2ruNBlUzPs53IA7,56,340,1,2016,13,199,57
53bfed3f-7b0b-42f3-971e-bbb68ca32faf,1TtKAM02PoYQMZDjn01sLMiJ9cvyRYpAfnUAY5dSC7GVV,49,495,4,16248,137,159,179
bb086693-6697-48c5-8e47-84d1954e369e,njFtsCBMl2GMYqt3EoOPHuqVlXhVTu6RtDpSDPxebtYl0,94,142,7,1882,185,173,47
767ba571-3622-4974-86b0-b215edad8fbf,3ZYPW6TQfLers1Fbr2uCKiDR9YjZUDb1ewOj35LSPWGnm,11,212,5,14638,81,93,85
410c1b29-2ea5-4ca5-b91d-6bb3882ed167,CrLqBL2pYXlMttF9H5HjHuCTYgx1FF4xG4eGhRj4dKc4g,26,44,2,19626,199,199,65
3f75ec6f-6ef9-45ad-8134-6284cd49391b,zyfavpGerzu4mwiHEneRJeWU3s202V53bSCy7lPhQmXUV,11,85,1,375,109,93,84
c62c5050-fff0-4664-9b3f-73ab2c2a1c79,SXEZ7G2YDTs5zYAsFpylOvBA4nzrHgKGfvKeRI5Zn5r1S,67,455,9,6945,78,163,56
2a465ab8-8024-4f46-a8dd-85603267101e,aMpvQ30VWQpNZr2ScJGXIEGLeiEKsemMwspSBiJMk9BNE,93,339,8,18671,166,62,73
32928026-7dd5-4d46-b21d-1d30f834478f,tiPBstud7HyQquaLXDxzyOP4iJwrfdVn39KDUEV6PtVb8,80,406,3,11685,32,33,178
bd8c6b69-afb5-41f9-bb17-ee8883ee5b89,F9trDKq93jdfVWLtjQ8FnwoUJMtqYRU4FhsaRHKnbl4T1,47,453,2,866,100,145,135
0960c635-7b2f-4cfc-8109-0c9482ff3c1d,FoV3U4LWLS3ecXQIqcFNzQhCa1znYowLW7um3miN7My69,68,396,9,17043,180,53,143
2fe34269-645e-4313-9dd9-3138cb92bc2f,b8fGOP3cqnbhBr1vtJtVL4GtPmc4gtPZ7e3lz986v2o3S,63,326,1,17347,94,184,20
37d4d77e-e384-4982-b378-5b8f2bdbc6b2,LqrxYrnjjxHOqpU9HWBDU8iickFkXaJUJLzRyv2mv4jJV,95,381,8,14693,135,24,62
b9907226-be43-4497-be02-a867bf94710b,3Vg8czHCnysnyHmmReylbP8FOBA9JUjoTWwX2bw4uLL3A,74,193,9,16758,143,139,145
7cbaed9e-79ca-4adc-8cf3-2af6a82a725a,VEG3nkhMT4SDgS384Di7NtmlcXR4dJR0ES1ShFbgs5KvP,100,186,2,4392,186,85,18
4a8f813b-b36a-4ac5-abd5-9bfa26821544,CGmU6CpR0rkpKffqcpJj0ScOC1QAarNp6N9AR6GSeP5g4,79,500,7,2944,189,141,66
491e9cdc-9ca6-4493-acc8-718a3adda03e,2mifT8Eg37lEPu4CXKdSMSf029kn5M0HBb2B0nOBc36lT,13,305,8,11432,195,85,168
0cce353c-50a1-40f8-99b4-6b8fbd264033,DdaXwYcvku7adnK60Q2NdUvZqq1eLezGC6tHYflFsfIT0,49,382,3,7012,106,99,60
160e9a3e-199c-4c1e-99b4-70445c3cc793,XT4lPcuUp1KO8LA18mHx6MJWiXL8JMcTahkL8yA6VNv6W,83,293,2,7762,49,26,131
475dbfd3-9a1b-4aab-8d3b-3414d67c4260,3m4iucDE6acKg4Dg9ruoc9GrtrWcRgDm360Yyc3mUBg5X,85,494,8,10371,200,25,169
38a9fe13-352a-4b33-83d0-bf8faa71f8a3,E0I7skWwNBEf61W4k10A1TEkMFVFur1kUX67fuFwceTyD,92,473,3,5749,101,35,69
c9d778a1-2038-47cc-99ce-43bc5e3074ad,UoIQVvFf1RyOU3BeAcKwFe3SpE8xkPt5vSGKVHS6Vu07u,71,50,7,12740,134,190,58
2061b236-5e3b-4347-82b1-47ac4a2b9a68,cKw1J8eDjsKlYrPfCE4O0ksCwzfH4tOp6wAgsIyOLeE9T,36,473,2,18852,13,200,160
301aab59-cb61-4c9e-9a23-85f884efb579,CBSd7ienroiEGVwTw5O7mhAY30C21gADjDVNUPY7YRUQt,99,53,10,15817,16,173,67
3c61cc0e-ad41-4608-a39f-3bd1951fbc55,MTSEt3rAefFtgnje20YtjafhAsvafMY85V6V7emt5hjLM,77,102,10,11978,19,186,27
88bf3c6d-9fd2-41b8-825b-6997c481c1d8,wy3ahZcMZEsTwHW7yN60ET15VNOXSmRnq47yRqlJ5Rv18,7,279,5,18242,30,52,113
a5d80942-4e5e-4e72-9db8-f24e39f69790,XcYPzUmNGqrCLIJyU7sd2bWloqAJzcBRzVJHOapkonxRl,58,477,1,7909,55,72,77
d53ce85c-e824-49b3-8f73-c4d68b9afec0,OwBIL3mOyRPlJVUGoe3qcPpCjQ6tadUU0TN2RHfMcDP9X,50,332,5,14476,102,96,146
345463b1-b8b2-4c7d-a6e8-9a344cc612ea,VPwHM2Uu5d0CUn7sza2aGgt4B73aJTuCN8PieXvIc5sWr,15,24,8,15451,143,97,134
00319b93-31b7-4d48-9476-60da5bd13a3b,aHz6gj73BqcfgvReVQcxIXHVk2ucZ8rQLZuWNxMZA7TPc,90,359,7,5913,168,181,102
d9045491-6761-4986-8577-35b67fbfc93b,hOsQM6LXBpjlsfZOhC2U25KBsBdrEN7bPmjNn6YItGzip,97,150,9,19336,196,128,73
427f6c26-8e25-44b4-92bc-7dda48689695,V1XI3etST1ErQDVjYprsdrVPfU56mPvA62CrDF7N5Zl2o,91,186,5,11818,49,83,164
77928eb1-7872-472f-9979-ba410f4dd182,fD0nTdtU4lyIHZQ5nvmZMzGpkyiWvi8wfBeSHzswMmsHd,100,306,1,8944,83,155,73
a6cad164-01b5-49e1-a7be-f1a8b76a9124,exl75Se5cMjYokii5cnhyAvl7UWEbqVuwHY2Zmy1e2hRI,56,171,1,5505,124,195,61
22957b2b-5094-4184-86b3-f64551cc90c3,dGiX7YNIPTkG0ESJk0gM1U1isBlkLvnOqB2QMnsTEUqjE,22,484,3,7917,80,123,156
d5c6c830-0c7c-4911-8940-1622cc51a7be,wgWc5M7sNBMyRcwt8F7e3t61Z3OwdAS2v48gs6fd8jQYF,100,222,8,2439,22,47,32
a9999e22-42f1-4053-97d0-ed313151c6fe,MNRkjPmFPXYOyuABCb3shncErZwNm74lPrtZGAaFLDY0h,15,294,7,9219,197,54,78
475fb227-4952-42a9-b988-98e512d86c72,2egzU7Ot5FnilpF7tQ1cb3zEv2Odb7LotMlLy53uVBNJM,51,390,7,7266,16,115,28
6fa173d1-6bd6-457a-a56f-e8d1ce9f2e97,Y6Y19t6hxfcHtfJiAGhL1VQoh0ZdXF03ieqAsXhcfeeYN,86,293,6,6180,90,181,187
bdd4d941-e300-4657-9e58-58c602c15f75,kV3oBqOf2Sv88OX6escMrEgAOj0hNcVEWLLdnTK8WgJD3,100,150,6,2009,21,138,114
a41f3f2f-cc53-40bf-ad2a-8a3517a582bc,xnvW6cW4gMdfbE4qjGSk1Lx1mE8PszpzkdQuEGzsyUbHy,8,56,10,16587,140,44,172
ed7f66ca-f2a2-4ec3-9179-d67d9c4d924f,pannj5q3ErgST1ebILaURVy7lzE4C6ioZOlV8jLKiDYay,34,71,10,6451,123,186,158
bfef46f6-0c22-4713-9d31-073cfd12ad23,zBUdifijfvIp95GKck1VHW2LilZpwhWwh5ERKyxR5SUn5,37,382,4,7876,192,11,92
aeed4347-bd55-403c-9072-a58dbffb1146,3TyLQkSlXwU4EfH0mOQFbdCKqdiNOwZwoEqY2O0rBO2Jv,9,396,7,18602,115,189,100
f9c685ff-b652-4d7f-93cb-0c27cef7b6e2,1VagocCkUf4KIIl86tcUARW790BzmcDIgwbECMQb2jUTJ,61,465,7,14079,17,131,116
75a4c5e9-eb96-4eb7-b2b1-81e7799cca9a,79gTB1mAW4mfYGo4Yx6i9ojjqR2pALz8UyQtRE15B7ISf,68,134,4,17099,120,41,175
09780c24-e35f-4cab-96bf-d540c593363a,okBRc6uceGGFpDWdywzjYkGzoeM3LWL9suKKR6QcK5sht,54,292,10,13151,34,197,158
70e3e186-a9e7-49ae-aaee-d133d4ed5354,OweqJHv8mHytmGGJKNK60AxgXMf9mqN4AhTjxe3BuV8hQ,41,390,10,11653,21,122,160
0b6892aa-2c4e-417d-bcbe-66fe5753c9c1,MZhkThxEK34kIHT3xBuJNn5v32UTEA1TYI9mnfBzk9AW2,92,259,7,1759,32,124,41
13d78e5b-8291-43d8-b421-a95af603a474,FSIskmEkIsHi5CH3CxvRUvjS2HURW6r1K0IOki5OHfBJD,17,190,2,15268,38,11,65
7e609174-ddc3-4e25-affb-27121a72225d,MER3dlpkO4nw5BJ0oh9xIwVhsZbZ5EFt8Z0Ilt1PzezxC,25,324,10,8973,41,41,191
9bf1d806-6f93-459a-8f4a-d92290a4ebe7,V7xKeuT4esTOnBMDiwILZhL4JroKV3gB6lZM3JRieq8bC,30,425,1,429,178,179,190
ec085013-784e-473f-920f-3fd7428f5e66,IkHXhh8yZWAQv3yFQ2wXUcb8CE7FkA76YPqyTY0PzRJGS,37,483,7,10800,158,95,77
a71843b3-3d20-4ef7-8f7c-08141fb22a75,c3XVA6vzUH9X53d3uHbYZ4SsI7ksCR34VHNGVSKBvAe3l,65,369,3,12650,90,157,49
0847bb08-387d-4125-93bb-fffba75a5171,6wIjS6WkdBbk2iPwdyglUF43mpacLQ4MJDh18YbAvSo3N,78,134,3,10955,166,35,127
d9da3420-758d-4e52-8ff2-b856c52cf853,77285fnh8N8wGLCp2X798COLgAy3vF48WO3bgDcBoc3gm,43,298,7,9595,80,140,80
74f7e86a-77de-4066-a3ed-7e55e744d91e,TEfHgQKOM2VGkZ9PZ2FU88O72IcgxXZ7icUv5dhKz56OH,51,488,1,13013,100,146,63
c3e5629e-49b6-4349-815d-15357cc5b955,g6cJRydEwF1pvolZAeRxrRlrH6NBMyMJCJmH7mB07wb0R,18,269,4,12190,117,178,137
62edb243-90df-409f-8be9-8aa4daa960fb,V1YdDOjhNMweUmGlcBzow8m5Fok4xm9AZIEX1nwX2dcF7,82,277,6,15566,161,54,99
3f5aa04d-c476-4d10-96b5-0ae6522b51af,mJzOZ5YIXwFnWAp5MI3uEFZ1MRWYezktVvtGH0eloCr1P,90,354,2,9021,118,114,98
d121f792-ab69-4207-b942-214e6ebbd675,u0K9gPBy2X7X19NWq586YitxR8ycJaagESIHEpjJ1qql6,39,195,3,13409,48,116,85
f1fc7c13-94a4-448c-b296-d7b4ac058aa2,Cqe0REVzyMBx3C4o5qPyY3t9rQG2k1vdbU7oqYooIRC3V,82,327,6,3404,92,119,71
fc71d2ba-67b6-4fdf-a99c-55aec463896c,0yP7VZegYEbP600hg0R5z5cdewdtUMnZIa9h6ujAFHs3m,90,322,1,2573,156,121,89
3eb6e36e-1dc0-4281-8af2-e2cb005d9807,GWF8N6eMFQclGtcqAGCoFKLPtALp3ByZGNQhSBWX9kjII,95,356,6,3904,68,78,26
13d3825c-8a6b-4556-a4ef-eb928246dee1,DcMN62gwzbcnhka2Kmi4p65i2CpZdwWXsXliPnwN8upxV,69,149,7,1671,80,53,86
03adef11-20b6-416f-befd-3ddd306c0c66,gfF4ky8iK0UcO72HS1IKJ0svUPLywCqQbmsobw1Ayn393,6,385,8,12806,199,73,120
2f6a40f7-3a37-485c-ab2c-18aecd41208a,EnsiXs8KLTbrmKH3PDyDYzib32m7tfGeA5xnmUFlvo2k4,19,355,10,17335,155,36,107
63e18efc-dfd0-485c-a572-025040a20535,xnip25VORcpCHXjHsQkQCpBlYnn2IWj5QGkSg64OGqXfA,13,120,6,7285,61,161,124
b6e87864-1455-48b6-9382-5f98f240b662,p2vZAe2Bk1dTl9TMz56eEeeYbbTxPtnaga3wHmBE8zQw7,42,430,7,6769,30,185,13
d6d22e31-e165-46c4-85b5-0407c5e5c102,ifumkQZSVXuiQYb6Ohs6HzoBeb1hoPSsOv2IMrWyNWJEo,57,62,8,3340,192,59,134
1ede6a59-ca70-4b9d-ad58-5a7347a0ed28,sKrXwPDvgextPT1DO9ykkNBS3g5tMmH7lQLxGaZr3s5k9,94,146,9,16963,102,82,124
efcbb481-5c53-4573-8e27-83601826fea6,Aexg9boNHV9p4WW8o8WV7PdNwyRIWdTrxY0dqEZ9Osupf,60,79,9,5792,66,29,181
f1d5f053-8f49-4078-8d65-f3a4256d3841,AJVY1ZDya2Qb52wWnZzqh97YMWFnvUduS6h3sU7ZxJmOl,54,303,3,12450,175,48,92
bb80acb3-36fb-4df7-827e-e44a76360ed2,djcwcsjMpgnCbyu33gOMbwUqjbKH3fpi1HZ4OxxXsvjYf,82,106,4,3175,195,142,73
dea76006-c706-440a-973a-01bda833b3e5,bm2Ee2CDKWi2U9V52ZpHq9YR4N1J50PSSZk5Qxnv9K7Mb,70,285,2,11184,124,175,102
a17f2a77-cc76-4ae2-917d-794df9d81681,A4c6kzWbDs0JD0SKNEVKux1oiSRG95ncuYN0ouOFONnm4,40,230,8,8727,135,31,181
8ffae261-18b2-4a60-ba90-dee8895eae57,sdA1JQkMPkKJdG88jK2vN7p6dHZSCPO3VgBCYqdp9yEe6,65,367,1,9726,143,96,182
a9d127d8-5524-4697-baa9-b99cc68b1085,QzBqUESXoRfr9ZbmFXMqNaxKF17DCPstKtItbmtchI1b7,79,61,6,12493,114,30,41
5b329890-164f-42b4-be99-d2f73bed07ad,727A6n0nfuhtXsPv9A7htN2NJVUJGuVMMfDdclk5XnySA,90,444,6,17309,131,181,139
a502408c-7f23-448e-9903-6de89f6b35cb,rywdfXzN4jG9JooYH2DYGSJUCjFD7KpAyELrAortwqLdO,14,121,9,13891,158,94,172
913a35b5-b749-4687-8941-6352ad4b8570,cayUAWcJOFO1wpdWnYmCZMRkeCYIfzQzrXnf4rJhyVUoq,69,278,3,1293,36,188,168
10e7b4fc-c824-4bf6-aa6f-a3c49af26fe9,Omf0VpE9DcQu8CyxWhD8SmXOCgLe1gnMvty6clkyqoYtc,17,295,3,19231,108,50,140
808a50ad-fbc4-4878-ac6d-56ccd8c0c2a3,3EdFjqusMEIqIBuLHUlY9CX9mQQdBXpR1FHzNQ1ARKFBb,47,82,2,10303,134,57,195
e4b8ea7d-0c38-4345-89e1-b90fa428ed9c,Lo6kWoIxVdhc6WCSmVMcGSCembUVflhvyrcGR3tibxuEN,12,408,9,4829,152,13,21
f1f004be-fd2d-46e2-a5ed-f81c4f8efc1b,CqF9PHJJvl6rc94dudcClupMEChPtmDy5f5vzMiu0ig07,8,197,2,537,143,189,54
924ba63a-4d82-4249-8c19-5c373ded796f,rzqt7vxyQVmyHLgzdYKpXmcsnY5crgM1HbGxW6GfXbXp8,83,185,4,11473,182,153,78
9e5f5c66-7f75-4789-bcde-e3c1d966fb69,UsxqgWUOpBRj2B3H1JrSXZINoTw7d2k7zKFDaDTFH3MBm,20,43,1,14702,64,137,49
b7f7d465-9fce-4638-8a13-2488108e8cb8,PGGHTY9bvydzuv98SYSqp2FHN1QIKsmkT8QEfj9A7JxfO,68,291,5,15579,149,105,66
cd64f69f-4476-4c4f-83f2-e4294daaf637,NBqmCCmrbi005Cdylpo1T1e6aHP5NajAn7u0z7vWngy6a,11,342,6,12158,163,37,89
ec4af8c0-9ca0-473b-9b0d-9e42141da1c0,i6RMaUgEFYlzQkwi9ophxplq66d8klrR5nbIDOGxpj4yP,94,473,1,17630,133,34,140
8872c924-420d-48b9-8276-1af255ade634,mnGRw87TGXb3amaW9m82dxRyDrM4cLUkxav1xL1DLCygh,16,92,9,2512,187,87,119
c1774007-4d05-4b5b-aa49-2b229ab7a535,BedDojhRca4MbwzGroZrdDcrL26Ncfc9FgepFaJ2tDEYO,6,396,4,8408,193,173,83
72dd395c-21b6-49a5-8c59-93f0104869bd,yzokaeLxmsB6CMIBFTsguYDHwBynL2lN6snz1bkSBGlOu,97,317,3,1400,67,138,38
c58cea69-c587-43ac-b0b2-95f1198504af,zRMdqHmxJkQCKsmE8EGI6l5F4zg6jvb3X1wYtZCa2ayTX,33,48,2,11877,164,137,177
82c08436-cf33-4abc-93c2-4a75bec069c4,X9k2zd9agd0RBwqCMk1vS0V8u0Pi7cupARhBDxim0PvsN,60,463,2,9533,78,42,110
9fe1bab2-e198-4a85-b169-79707a3c1805,V4xcqP1Ip2TgrTYsCGJOiT5XbyeKF5fvZHn0JUyzYOsG0,43,216,5,8226,192,13,110
d81b35a2-798c-455b-9fc4-28acbec8cea5,FI9kBjc6oe0uxENLwno0IYejSZNjtWHrmuc9ont9Wcm1r,36,456,10,9271,32,178,77
5e8a2d37-d0a9-4c87-8f86-b1fce3111628,LBVWSzspuMCeR2hsjum9km8g23GdoludAFUTZ044d3ehj,39,267,7,3998,147,100,185
83782873-b7ab-4931-87d1-33fceaf629a1,wOaqEYgvZ2MigLSgHgOQO9dYvZsmeAhLq2AeD0RQyWdJ0,37,90,3,1789,115,73,156
532eae62-f060-46f4-b504-354652e59c64,lMVcc2EiksKXRAVvPaReMbB7ncod69IlNUlktfyvBkPZL,55,89,2,8787,23,73,46
24833f20-fc2e-441f-8cc0-2b9c29d5ef21,BwbnRyd35foMGJvbDlIo1fT2sFd4x3TQKsxKXTkUQgKo5,94,429,2,13702,87,19,107
bedbc0c9-61c8-4fd9-9245-b4965a8f244a,gPXIJZ2duPa01iPZFO2o9k4Updths1eA8UU8sRTtDL6e5,84,236,5,17549,76,50,105
fba73217-8e9e-4ffc-9597-78391cec08fa,Z3xsMkh5Ie0kzfetG8xDjVt8lRzqBFNC08cxBh5Xicqqj,88,242,10,12149,131,128,188
c42e10a7-734e-42fd-af98-266fdc0795bb,1I2mAoxu3LxCRnlHxSaWUW7KEs1EReBZVkDuzRDSvTSRV,31,411,3,12681,190,14,197
84b9073c-87a5-464e-a91d-91ed5201ca93,bbHwzMaB3treOVNDMLRSx6DDMVL7MrlLUvuhSWc5JPdxd,16,281,6,17624,151,13,16
11f286b1-f26c-4cd1-8775-e0431d8a2392,beFWDxYZlhKghtRNpdaW4Ries1tPVaq87UGhE4gKw6kNu,79,116,4,8692,90,88,46
36020347-9312-41d0-b456-5ca8f10ee8ae,zXZk70MhJ5XcLPJS3yAL1NfVTBJED2flPtFIlfxdRNZU2,15,398,8,1953,52,181,197
ff183c20-f919-4672-ad29-c1e37391167a,iynfOHZHQhMGOHk4BFnYetYTrDEHwTtWb6WTb3XGn7tIb,44,163,3,15677,200,182,119
19a6efb2-2e6f-4f22-90e7-109cc4af2de1,9u7NK9mMVp0pc9QzZ17ByXRwOMD9pTOwvMDtibOgBhGUJ,75,238,3,11363,188,118,31
a8dd8f2c-0900-496b-a41f-72e2e00d1924,J54f8FQYNSRRbci2wWhJuLV9xffaZYHxbBR54ggVL0n2P,33,439,9,8964,149,29,193
ae75d07a-7f31-405c-9c24-d8936cd2827a,dsybUdAuQPinxmtPAzXEDuWALMSgCbdCuofwPubEFfU3j,33,53,10,6857,31,65,171
9d2957a0-e9d0-4073-b4d2-a552de7d4d89,JY65jlwi1v8Us5BaqF9y6cHfzdDOAyyfzahLZ1V1P1cd5,24,80,5,17230,200,55,83
441f27ef-ee11-449d-bdbe-9091140f1a6c,EzzBe8ZlVjkNXK31YOmvaLCuamaKaFiQmlH3NPDJZAfu2,75,107,1,10657,71,200,182
37ffe193-1314-4e7a-886b-277754369647,TkyGY0BdzABI0hXswIXjU1pb7wnCrAr7RZEzVvYpOIXKX,60,182,7,354,29,24,45
63f06b26-1b82-4167-957c-7b153a1bbe67,I2cNYq7sj2wVWp60HRsL8Qb6jq1CLdnpH0geIfu2JZIQn,94,343,10,13270,131,94,24
